,remitter_value,remitter_value,beneficiary_value,beneficiary_value,remitter_cv,beneficiary_cv,avg_cv
,mean,std,mean,std,,,
entity name,,,,,,,
the vijayapura district central cooperative bank l,7.9840646699999995,10.601466665926829,4.9587146405,6.72901260049537,1.327828255921032,1.3570074280009115,1.3424178419609718
the vijayapura district central cooperative bank ltd vijayapura,54.01540581105883,29.03732046018426,42.78768694058823,24.51085188230537,0.5375747904543062,0.572848256937546,0.5552115236959261
the villupuram district central coop bank,6.89733172,,10.34709853,,,,
the viramgam mercantile coop bank ltd viramgam,0.554801171,,1.190429303,,,,
the virudhunagar dist central coop bank,4.355091073,,7.243074729,,,,
the visakhapatnam cooperative bank,136.98282352222225,23.127267204251577,142.14984842777778,23.178609522274108,0.16883333698038222,0.16305757465545584,0.16594545581791903
the vishakhapatnam,0.0,,27.90213869,,,,
the vishweshwar sahakari bank ltd pune,131.4526598631579,15.373777692206211,110.07723499157895,21.806282692517936,0.11695296016231471,0.1980998404818775,0.1575264003220961
the vita merchants coop bank,15.972274905999999,17.168049857518398,21.4447901305,24.788925641593707,1.074865663066518,1.1559416292135911,1.1154036461400545
the vita urban co op bank ltd vita,1.521057446,,1.10447505,,,,
the vyankateshwara sahakari bank,7.808880254,,10.1713027,,,,
the waghodia urban coop bank,3.87834814,,4.473404,,,,
the wai urban coop bank ltdsatara,0.0,,26.98122262,,,,
the warangal district coop central bank,2.04623245,,2.2084513,,,,
the warangal district cooperative central bank,103.72274764611112,80.9908473335251,91.504020935,70.03377860690078,0.7808397788482775,0.7653628539083476,0.7731013163783125
the wardha dist ashirwad mahila nagari sah,0.504778,,0.129808,,,,
the wardha nagari sahakari adhikosh,32.39137584,,20.70955883,,,,
the washim urban cooperative bank,4.116883580842106,3.698102862775492,6.645894784736842,7.056002797734982,0.8982772502930597,1.0617084721142451,0.9799928612036524
the west bengal state coop bank,6.127870099090909,7.4613469743559655,9.00092808181818,16.44032344627547,1.2176085415816633,1.8265142546227897,1.5220613981022266
the yadagiri lakshmi narasimha swamy coop urban bank,19.263911903333334,11.375758466763967,20.73209685,12.168168241636671,0.5905217239285423,0.5869241461524752,0.5887229350405088
the yamuna nagar central cooperative bank,3.136761171,,2.61848433,,,,
the yaragatti urban co operative credit bank,0.0,,0.3779374,,,,
the yashwant coop bank ltd phaltan,0.03219,,0.0121456,,,,
the yavatmal district central co op bank ltdyavat,33.3025647,,50.79647523,,,,
the yavatmal urban coop bank,0.0,,83.34207709,,,,
the yemmiganur co operative town bank,0.0,,0.0051745,,,,
the yeola merchants co operative bank ltd yeola,0.0,,0.8431784,,,,
the zila sahakari bank ltd haridwar,10.91684147,,8.734166854,,,,
the zoroastrian co operative bank,4.432560789888889,1.7070369542144885,5.860457572444444,1.746369845619493,0.38511303851904505,0.29799206359428826,0.34155255105666665
thoothukudi dccb,6.241328675,,13.06403951,,,,
thoothukudi district central,8.555761334611113,2.554517601998285,9.689157082666666,3.0681855086925847,0.298572798152322,0.3166617573144096,0.3076172777333658
tirumala cooperative urban bankltd tcl,1.31587359,1.4958807869404316,1.33382748,1.4948554358345556,1.1367967244790067,1.1207262245298437,1.1287614745044252
tirunelveli district central cooperative bank,14.480082094555558,6.198600829608734,14.034943297666665,5.567290143385425,0.4280777407981256,0.3966735045029357,0.4123756226505306
tirunelveli junction coop urban bank,0.0,,0.00252,,,,
tirupati urban coop bank,37.05431722,,41.52259659,,,,
tirupati urban cooperative bank,27.697805535555556,4.819553543916098,23.960858547222223,4.405222131431461,0.1740048877781764,0.18385076322493282,0.17892782550155462
tiruvalla east coop bank,0.0,,0.3011188,,,,
tjsb sahakari bank,742.0684056,,936.0494463,,,,
transaction analysts india pvt,0.01336801,0.015007857147467048,0.00894231,0.019517695523888632,1.1226695033491934,2.1826234523169776,1.6526464778330854
transcorp international,1.5269609692222224,0.49176221709504864,13.280851933166666,10.995267563161908,0.32205290574357914,0.8279037834691237,0.5749783446063514
transerv,10.937330812555555,3.280703720152595,5.502121488388889,2.1324306185918744,0.29995469428304183,0.3875651642901627,0.34375992928660226
transport coop,1.569199479,,1.010005382,,,,
tri o tech solutions private,1067.7284352166666,436.2439563301266,1116.5674709833334,449.5091910157068,0.4085720132025918,0.40258130627774347,0.40557665974016766
trichengode coop urban bank,0.0,,0.005,,,,
tripura gramin,303.82077588842105,101.93452702221627,200.90619597105263,58.01990683800799,0.3355087443383134,0.28879102786042365,0.31214988609936856
tripura state co operative bank,28.958359189210526,8.802066773790454,19.475103758421053,4.5220585374719855,0.30395599130043177,0.23219689063359383,0.2680764409670128
trivandrum urban,1.4091731,,2.0517193,,,,
tumkur grain merchants coop bank,16.678523484210526,4.596606970363031,21.133017848421055,6.94704220435205,0.2756003536352973,0.32872930190001687,0.3021648277676571
uco,22260.95222663158,5083.8917444122935,19817.823682631577,3967.05132360512,0.228377101422025,0.20017593188508687,0.21427651665355593
udaipur mahila samrudhi urban coop bank,7.898314908263158,2.0630344783839143,7.687275547421052,0.7605008269951825,0.26119931939223934,0.09892982530726603,0.18006457234975268
udham singh nagar district cooperative bank,12.83765716,,10.89716301,,,,
udyam vikas sahakari bank ltdpune,0.0,,6.227859705,,,,
ujjain audhyogik vikas nagrik sahakari bank mydt,0.0,,0.1539354,,,,
ujjain nagarik sahakari bank maryaditujjain,0.1096164,,0.7219374,,,,
ujjain parspar sahakari bank,0.563488576,,0.6010202,,,,
ujjivan small finance,5401.200554166667,408.7957208736355,4879.666931388889,357.5496883066295,0.07568608437586655,0.07327337978882524,0.0744797320823459
ujjivan small finance bank,0.0,,559.7557667,,,,
uma coop bank,7.3951561,,11.11728851,,,,
umiya urban coop bank nagpur,18.16452404,,26.41478755,,,,
unimoni financial service pvt,0.3664461118333333,0.26120303487622676,0.09512844999999999,0.10845545138346381,0.7128006722991971,1.1400948021697381,0.9264477372344676
union bank credit card,110.7876634,,0.449765378,,,,
union bank of india,121474.84969157894,27317.191383784015,96964.3525668421,19674.470435558353,0.22487940057667538,0.20290415925786554,0.21389177991727046
unity small finance,239.28064527444445,495.8806701733385,914.6996735933333,1019.0464232387615,2.07238103025251,1.1140776067356724,1.593229318494091
unity small finance bank,253.5483734,,66.68142848,,,,
universal cooperative urban bank,0.0,,0.1865452,,,,
unjha nagrik sahakari bank,3.781911998473684,10.936001549647791,3.0943928728421053,6.8046114204505335,2.8916594447626958,2.199013409115277,2.545336426938986
up cooperative bank,2.45956951,6.773744341224558,3.755353943526316,13.475468648077205,2.7540365554558193,3.5883351744532503,3.171185864954535
up postal primary cooperative bank,0.900745075,,0.6038048,,,,
urban,9.429210315,,14.56277131,,,,
urban co operativa bank ltd siddharthnagar,4.413440526947369,2.405029082868806,6.512948210263158,2.9792484850467376,0.5449329311643144,0.4574346960646813,0.5011838136144978
urban cooperative bank,2.7351200738,2.104243208959497,4.6484092402,5.287544808674481,0.7693421686002972,1.137495546422023,0.9534188575111602
urban cooperative bank limited mainpuri,0.0991821,,0.3305399,,,,
urban cooperative bank ltd bareilly,27.604390989473682,6.97258879544547,23.98071348263158,5.311665317686129,0.2525898433370369,0.2214973846184013,0.2370436139777191
urban cooperative bank ltd budaun,0.0,,0.1042531,,,,
utkarsh small finance,805.1479830896552,612.5481477788094,947.7674841448277,736.6834677399282,0.7607895202422691,0.7772829096417452,0.7690362149420071
uttar pradesh cooperative bank,22.09922237611111,4.74869149046459,18.711877730555557,4.645618880601832,0.21488047903431415,0.2482711220913853,0.2315758005628497
uttarakhand gramin,130.9747929,,150.710939,,,,
uttarakhand gramin bank imps,635.3982236277777,87.29562745680498,533.2059203555556,75.15711136076177,0.13738727023565553,0.14095325744066206,0.13917026383815878
uttarbanga kshetriya gramin,13.38810674,,29.7839181,,,,
uttarkashi zila sehkari bank ltd uttarkashi,4.895667,,4.952355995,,,,
uttrakhand coop bank,0.0,,3.289935735,,,,
vadnagar nagrik sahakari bank,0.48626435,,0.7807537,,,,
vaijanath appasaraf marathwada nagarisahakari,0.0,,0.3981375,,,,
vaikom urban coopbank,0.0,,0.0589432,,,,
vaish coop new bank ltd vnb,16.28935041,,13.37240569,,,,
vaishya nagari sahakari bank,31.91297634,4.557446672416743,38.01772293333333,4.9847604826787295,0.1428085749151639,0.13111675550426433,0.13696266520971412
vaishya nagari sahakari bank ltd parbhani,9.016506693,,14.16205862,,,,
vakrangee,1.145,1.619274528917194,1.1308,1.5827878190079678,1.4142135623730951,1.399706242490244,1.4069599024316695
valmiki urban co operative bank ltd pathari,1.380417159,,1.1836599,,,,
valsad district central co operative bank,13.663006520000001,7.010831544950024,10.212758309736842,4.063659761600413,0.5131250969314493,0.3979003162863573,0.4555127066089033
valsad district central coop bank,28.59135231,,20.47767112,,,,
vani merchant coop,1e-06,1.414213562373095e-06,5.095e-05,7.049854608429878e-05,1.414213562373095,1.3836809830088084,1.3989472726909518
vardhaman mahila co operative urban bank,11.911813623999999,3.4240682046846915,12.820292761277777,3.496715619313061,0.2874514589269477,0.2727484999308666,0.28009997942890713
vardhaman mahila coop bank,32.52440282,,42.03710901,,,,
vasai janata sahakari bank,17.588356924210526,4.396202754072901,18.318216034210526,7.285721621157245,0.249949598647358,0.39773095849239143,0.32384027856987474
vasai vikas sahakari,135.73364438000002,13.516519903267739,98.42567174,9.166445049847436,0.09958120527160443,0.09313063236247349,0.09635591881703895
vasai vikas sahakari bank,131.33666641000002,20.98354715063817,102.66967154666666,11.892732636621762,0.15976914691235436,0.11583491460977484,0.1378020307610646
vasundhara mahila nagari sahakari bank ltd beed,1.0929443141578947,0.35703621434423166,1.8617984727894736,0.388865799475559,0.3266737469779742,0.2088656775472233,0.2677697122625987
veerashaiva sahakari bank,2.9141263525789474,0.7812219940886419,4.314417591736842,0.9990973498276617,0.26808102997911365,0.23157177732196713,0.24982640365054037
vellore district central,25.599188395,8.255507544952675,23.58870370611111,6.90894392336815,0.3224909875097888,0.29289205585206673,0.3076915216809277
veraval mer coop bank,116.1867643,,80.72459809,,,,
veraval peoples cooperative bank,23.68208675,,16.08619058,,,,
vidarbha merchants urban coop bank,3.239857148421053,1.2165517401641333,4.661281416421053,3.1325547774776266,0.37549548774303854,0.6720372570602725,0.5237663724016555
vidharbha konkan gramin,41.56640777,,84.24317057,,,,
vidya sahakari bank,6.606024607,2.2184030138699304,6.637129941421053,2.8206875123136483,0.33581513025537696,0.42498603119253087,0.3804005807239539
vidyanand coop bank,0.0,,6.275100412,,,,
vidyasagar central co operative bank ltd midnapore,4.144472952,,6.1485131,,,,
vidyasagar central cooperative bank,2.4401996333333336,2.076555884527759,1.3504715,0.8898366912466524,0.8509778692537405,0.6589081600364409,0.7549430146450907
vijay commercial co operative bank,5.955068750833333,1.4868628027228559,5.589927108944445,1.2907805921438003,0.2496802077246865,0.23091188256791786,0.24029604514630218
vijay commercial coop,7.30068186,,12.96534827,,,,
vikas sahakari bk,0.0,,26.01614522,,,,
vikas souharda cooperative bank,50.82671726084211,14.17514345345605,52.13137274842106,14.354928695021702,0.27889157941697046,0.2753606501846142,0.2771261148007923
vikas urban co operative bank niyamitha,0.0005,,1.1243662,,,,
vikramaditya nagrik sahakari,2.464131491473684,1.3379902732832212,4.199557571473684,1.7283139045092248,0.5429865564856811,0.4115466629744845,0.4772666097300828
vilas cooperative bank ltd latur,6.737162037578948,4.469006215665137,4.0415164962105266,2.612198318097013,0.6633366083133588,0.6463411248095375,0.6548388665614482
villupuram district central,20.504701230833334,7.569127429921062,18.725951557555554,6.411940171349263,0.3691410737816171,0.3424093110377705,0.3557751924096938
virajpet pattana sahakara bank niyamtha,0.0,,0.3809,,,,
virudhunagar co operative urban bank,0.0,,0.03969,,,,
virudhunagar district central,11.094844009833333,4.3675390166007535,11.908794081777778,4.314756752250853,0.39365483757408526,0.362316849432561,0.3779858435033231
vishwakalyan sahakara bank niyamit,0.0,,0.0031152,,,,
vishwas coop bank,0.0,,26.78401269,,,,
visl employees,0.0,,0.0017616,,,,
vivekanand nagrik sahakari bank maryadit shujalpur,0.1015904,,0.1402546,,,,
vyapari sahakari bank,14.46471977,,15.09500099,,,,
vyapari sahakari bank maryadit solapur,2.0208626017499998,1.019160307511687,2.2298435905000002,1.0414274146823297,0.5043194458787689,0.46704056693447693,0.4856800064066229
vyaparik audhyogik sahakari,0.8898288673157895,2.5089915377774807,0.6949217315263158,1.0083675526404356,2.8196337857030547,1.451051977358187,2.1353428815306206
vyavasayik evam audhyogik sahakari bank,0.0,,1.85596997,,,,
vyavsayik sahakari,16.52524567,,21.84336629,,,,
vyavsayik sahkari bank,1.3070534962777778,0.5241449463674939,1.5926242872222223,0.6822669121171347,0.401012619498859,0.4283916285787098,0.4147021240387844
wana nagrik sahakari bank,5.11657768568421,5.910905692591513,5.909010320789474,7.094177304282153,1.1552459584713766,1.2005694556536728,1.1779077070625248
wana nagrik sahakari bank ltd hinganghat,0.0,,15.39043476,,,,
wani nagari sahakari bank ltd wani,0.0,,0.2471391,,,,
warangal urban coop bank,2.66151447,,3.561653285,,,,
warangal urban cooperative bank,12.565689048444446,2.8620409529089823,13.522090991277777,2.68940472233067,0.22776633592276305,0.1988897075212281,0.21332802172199555
wardha zilla parishad employees urban coop,2.182772666,,0.0823818,,,,
wardhaman urban coop bank nagpur,18.999033,,27.48682396,,,,
womens coop,0.2915131,,1.573198244,,,,
yadrav cooperative bank,0.50061645,0.45375577265513295,0.3916874,0.28779878442308726,0.9063940520834523,0.7347665113125601,0.8205802816980061
yadrav cooperative bank ltdyadrav,1.652139423,,2.5460233,,,,
yes,17142.921441212,10319.901061552358,146797.16403557602,102829.49611753314,0.6019919706767753,0.7004869391932709,0.6512394549350231
yes bank,9134.579767,,7994.668522,,,,
yeshwant nagari sahakari bank,2.18183268325,1.6371050895975148,1.70049531975,1.155809738067741,0.7503348456394586,0.6796900436266202,0.7150124446330395
yeshwant nagari sahakari bank ltd latur,0.0,,0.7460447,,,,
yeshwant urban co op bank ltd udgir,3.340810706,,2.3831278,,,,
youth development coop bank,1.916978225,,1.7904573,,,,
zila sahakari bank ltd bareilly,8.652298612,,5.600724038,,,,
zila sahakari bank ltd jhansi,2.369351987,,4.806516584,,,,
zila sahakari bank ltd lalitpur,1.1857792,,0.3325649,,,,
zila sahakari bank ltd meerut,18.64603995,,17.27611974,,,,
zila sahakari bank ltd unnao,0.815644249,,0.9791306,,,,
zila sahkari bank ltd bijnor,7.153949919,,8.363034786,,,,
zila sahkari bank ltd bulandshahr,9.473335228,,38.97102177,,,,
zila sahkari bank ltd kotdwara,3.925281622,,12.6544675,,,,
zila sahkari bank ltd lakhimpur kheri,11.033274642894737,4.299768089674036,11.210899096526315,4.360500196196588,0.38970915062311273,0.3889518725173152,0.389330511570214
zila sahkari bank ltd mirzapur,1.615257147,,1.1129863,,,,
